Date,Symbol,Open,High,Low,Close,Volume
2025-05-06,AAPL,198.21,200.65,197.02,198.51,51216482
2025-05-07,AAPL,199.17,199.44,193.25,196.25,68616943
2025-05-08,AAPL,197.72,200.05,194.6796,197.49,50478872
2025-05-09,AAPL,199.0,200.5399,197.535,198.53,36453923
2025-05-12,AAPL,210.97,211.2679,206.75,210.79,63775814
2025-05-13,AAPL,210.43,213.4,209.0,212.93,51909332
2025-05-14,AAPL,212.43,213.94,210.5801,212.33,49325825
2025-05-15,AAPL,210.95,212.96,209.54,211.45,45029473
2025-05-16,AAPL,212.36,212.57,209.77,211.26,54737850
2025-05-19,AAPL,207.91,209.48,204.26,208.78,46140527
2025-05-20,AAPL,207.67,208.47,205.03,206.86,42496635
2025-05-21,AAPL,205.17,207.04,200.71,202.09,59211774
2025-05-22,AAPL,200.71,202.75,199.7,201.36,46742407
2025-05-23,AAPL,193.665,197.7,193.46,195.27,78432918
2025-05-27,AAPL,198.3,200.74,197.43,200.21,56288475
2025-05-28,AAPL,200.59,202.73,199.9,200.42,45339678
2025-05-29,AAPL,203.575,203.81,198.51,199.95,51477938
2025-05-30,AAPL,199.37,201.96,196.78,200.85,70819942
2025-06-02,AAPL,200.28,202.13,200.12,201.7,35423294
2025-06-03,AAPL,201.35,203.77,200.955,203.27,46381567
2025-06-04,AAPL,202.91,206.24,202.1,202.82,43603985
2025-06-05,AAPL,203.5,204.75,200.15,200.63,55221235
2025-06-06,AAPL,203.0,205.7,202.05,203.92,46607693
2025-06-09,AAPL,204.39,206.0,200.02,201.45,72862557
2025-06-10,AAPL,200.6,204.35,200.57,202.67,54672608
2025-06-11,AAPL,203.5,204.5,198.41,198.78,60989857
2025-06-12,AAPL,199.08,199.68,197.3601,199.2,43904635
2025-06-13,AAPL,199.73,200.37,195.7,196.45,51447349
2025-06-16,AAPL,197.3,198.685,196.5636,198.42,43020691
2025-06-17,AAPL,197.2,198.39,195.21,195.64,38856152
2025-06-18,AAPL,195.94,197.57,195.07,196.58,45394689
2025-06-20,AAPL,198.235,201.7,196.855,201.0,96813542
2025-06-23,AAPL,201.625,202.3,198.96,201.5,55814272
2025-06-24,AAPL,202.59,203.44,200.2,200.3,54064033
2025-06-25,AAPL,201.45,203.67,200.6201,201.56,39525730
2025-06-26,AAPL,201.43,202.64,199.46,201.0,50799121
2025-06-27,AAPL,201.89,203.22,200.0,201.08,73188571
2025-06-30,AAPL,202.01,207.39,199.2607,205.17,91912816
2025-07-01,AAPL,206.665,210.1865,206.1401,207.82,78788867
2025-07-02,AAPL,208.91,213.34,208.14,212.44,67941811
2025-07-03,AAPL,212.145,214.65,211.8101,213.55,34955836
2025-07-07,AAPL,212.68,216.23,208.8,209.95,50228984
2025-07-08,AAPL,210.1,211.43,208.45,210.01,42848928
2025-07-09,AAPL,209.53,211.33,207.22,211.14,48749367
2025-07-10,AAPL,210.505,213.48,210.03,212.41,44443635
2025-07-11,AAPL,210.565,212.13,209.86,211.16,39765812
2025-07-14,AAPL,209.925,210.91,207.54,208.62,38840111
2025-07-15,AAPL,209.17,211.89,208.92,209.11,42198636
2025-02-20,MSFT,415.29,419.31,412.54,416.13,23508728
2025-02-21,MSFT,417.335,418.048,407.89,408.21,27524799
2025-02-24,MSFT,408.51,409.37,399.32,404.0,26443656
2025-02-25,MSFT,401.1,401.915,396.7,397.9,29387402
2025-02-26,MSFT,398.01,403.6,394.245,399.73,19618954
2025-02-27,MSFT,401.265,405.74,392.17,392.53,21127406
2025-02-28,MSFT,392.655,397.63,386.57,396.99,32845658
2025-03-03,MSFT,398.82,398.82,386.155,388.49,23007726
2025-03-04,MSFT,383.4,392.58,381.0,388.61,29342923
2025-03-05,MSFT,389.34,401.67,388.81,401.02,23433132
2025-03-06,MSFT,394.28,402.15,392.6777,396.89,23304625
2025-03-07,MSFT,392.32,394.8,385.54,393.31,22034087
2025-03-10,MSFT,385.84,386.4,377.22,380.16,32569768
2025-03-11,MSFT,379.0,386.0,376.91,380.45,30380177
2025-03-12,MSFT,382.95,385.2165,378.9507,383.27,24253567
2025-03-13,MSFT,383.155,385.32,377.45,378.77,20473017
2025-03-14,MSFT,379.775,390.23,379.51,388.56,19952846
2025-03-17,MSFT,386.7,392.705,385.57,388.7,22474272
2025-03-18,MSFT,387.07,387.37,381.1,383.52,19486850
2025-03-19,MSFT,385.525,389.68,384.0,387.82,19185532
2025-03-20,MSFT,385.735,391.785,383.28,386.84,18470542
2025-03-21,MSFT,383.215,391.74,382.8,391.26,39675928
2025-03-24,MSFT,395.4,395.4,389.81,393.08,21004548
2025-03-25,MSFT,393.915,396.36,392.64,395.16,15774968
2025-03-26,MSFT,395.0,395.31,388.57,389.97,16132906
2025-03-27,MSFT,390.13,392.24,387.395,390.58,13766761
2025-03-28,MSFT,388.08,389.13,376.93,378.8,21632016
2025-03-31,MSFT,372.535,377.07,367.24,375.39,35184676
2025-04-01,MSFT,374.65,382.85,373.23,382.19,19689503
2025-04-02,MSFT,377.965,385.08,376.62,382.14,16092555
2025-04-03,MSFT,374.785,377.48,369.35,373.11,30197997
2025-04-04,MSFT,364.125,374.59,359.48,359.84,49209854
2025-04-07,MSFT,350.88,370.9999,344.79,357.86,50424998
2025-04-08,MSFT,368.255,373.65,350.25,354.56,35868918
2025-04-09,MSFT,353.535,393.225,353.1,390.49,50199696
2025-04-10,MSFT,382.06,383.9,367.8,381.35,38024368
2025-04-11,MSFT,380.635,390.05,378.89,388.45,23839220
2025-04-14,MSFT,393.22,394.65,384.21,387.81,19251172
2025-04-15,MSFT,388.505,391.89,384.1599,385.73,17199890
2025-04-16,MSFT,380.67,381.61,368.0,371.61,21967826
2025-04-17,MSFT,373.745,374.3215,366.89,367.78,21120192
2025-04-21,MSFT,362.815,364.48,355.67,359.12,20807279
2025-04-22,MSFT,363.375,367.77,359.8602,366.82,19484993
2025-04-23,MSFT,376.06,380.39,373.02,374.39,20545526
2025-04-24,MSFT,375.695,388.45,375.19,387.3,22232289
2025-04-25,MSFT,387.0,392.16,384.6,391.85,18973165
2025-04-28,MSFT,391.955,392.74,386.638,391.16,16579430
2025-04-29,MSFT,391.3,395.1,390.38,394.04,14973976
2025-04-30,MSFT,390.3,396.66,384.44,395.26,36461075
2025-05-01,MSFT,431.11,436.99,424.9,425.4,58938100
2025-05-02,MSFT,431.74,439.44,429.985,435.28,30757434
2025-05-05,MSFT,432.87,439.5,432.11,436.17,20136053
2025-05-06,MSFT,432.2,437.73,431.17,433.31,15104204
2025-05-07,MSFT,433.84,438.12,431.1103,433.35,23307241
2025-05-08,MSFT,437.93,443.67,435.66,438.17,23491330
2025-05-09,MSFT,440.0,440.74,435.88,438.73,15324233
2025-05-12,MSFT,445.94,449.37,439.78,449.26,22821935
2025-05-13,MSFT,447.78,450.6733,445.36,449.14,23618819
2025-05-14,MSFT,448.14,453.9,448.14,452.94,19902796
2025-05-15,MSFT,450.765,456.19,450.4301,453.13,21992323
2025-05-16,MSFT,452.05,454.36,448.73,454.27,23849781
2025-05-19,MSFT,450.875,459.585,450.8,458.87,21336509
2025-05-20,MSFT,455.59,458.34,454.3201,458.17,15441808
2025-05-21,MSFT,454.57,457.78,451.814,452.57,19216906
2025-05-22,MSFT,454.95,460.25,453.9,454.86,18025612
2025-05-23,MSFT,449.98,453.69,448.91,450.18,16883509
2025-05-27,MSFT,456.48,460.95,456.115,460.69,20974293
2025-05-28,MSFT,461.22,462.52,456.93,457.36,17086261
2025-05-29,MSFT,461.55,461.72,455.3105,458.68,13982211
2025-05-30,MSFT,459.715,461.68,455.54,460.36,34770475
2025-06-02,MSFT,457.14,462.11,456.89,461.97,16626495
2025-06-03,MSFT,461.47,464.14,460.8622,462.97,15743760
2025-06-04,MSFT,464.0,465.69,463.0201,463.87,14162688
2025-06-05,MSFT,464.955,469.65,464.03,467.68,20154460
2025-06-06,MSFT,470.085,473.335,468.78,470.38,15285624
2025-06-09,MSFT,469.7,473.43,468.62,472.75,16469932
2025-06-10,MSFT,471.185,472.8,466.96,470.92,15375944
2025-06-11,MSFT,470.02,475.47,469.655,472.62,16399176
2025-06-12,MSFT,475.02,480.415,473.52,478.87,18950582
2025-06-13,MSFT,476.41,479.18,472.76,474.96,16814456
2025-06-16,MSFT,475.21,480.6943,475.0,479.14,15626104
2025-06-17,MSFT,475.395,478.7399,474.08,478.04,15414128
2025-06-18,MSFT,478.0,481.0,474.46,480.24,17526452
2025-06-20,MSFT,482.23,483.46,476.87,477.4,37576206
2025-06-23,MSFT,478.21,487.75,472.51,486.0,24863952
2025-06-24,MSFT,488.95,491.849,486.795,490.11,22305642
2025-06-25,MSFT,492.04,494.5556,489.39,492.27,17495099
2025-06-26,MSFT,492.98,498.04,492.81,497.45,21578853
2025-06-27,MSFT,497.55,499.3,493.03,495.94,34539236
2025-06-30,MSFT,497.04,500.76,495.33,497.41,28368991
2025-07-01,MSFT,496.47,498.05,490.98,492.05,19945375
2025-07-02,MSFT,489.99,493.5,488.7,491.09,16319641
2025-07-03,MSFT,493.81,500.13,493.44,498.84,13984829
2025-07-07,MSFT,497.38,498.75,495.225,497.72,13981605
2025-07-08,MSFT,497.24,498.2,494.11,496.62,11846586
2025-07-09,MSFT,500.3,506.78,499.74,503.51,18659538
2025-07-10,MSFT,503.05,504.44,497.75,501.48,16498740
2025-07-11,MSFT,498.47,505.03,497.795,503.32,16459512
2025-07-14,MSFT,501.515,503.97,501.03,503.02,12058848
2025-07-15,MSFT,503.0,508.3,502.79,505.82,14874688
2025-02-20,GOOGL,184.8,185.31,182.72,184.56,20441462
2025-02-21,GOOGL,185.15,185.34,179.08,179.66,35199239
2025-02-24,GOOGL,181.99,183.12,178.885,179.25,29854206
2025-02-25,GOOGL,178.04,178.74,174.6939,175.42,41913411
2025-02-26,GOOGL,175.07,176.08,171.5807,172.73,35431268
2025-02-27,GOOGL,173.99,174.56,167.94,168.5,39991015
2025-02-28,GOOGL,168.68,170.61,166.77,170.28,48130565
2025-03-03,GOOGL,171.925,173.37,165.93,167.01,40770451
2025-03-04,GOOGL,166.24,173.2946,165.8,170.92,45387996
2025-03-05,GOOGL,170.52,173.78,169.06,173.02,30954922
2025-03-06,GOOGL,170.53,174.81,170.5,172.35,28301953
2025-03-07,GOOGL,171.26,174.97,170.27,173.86,27385813
2025-03-10,GOOGL,168.26,168.46,163.69,165.87,43377356
2025-03-11,GOOGL,164.91,166.75,161.37,164.04,39587414
2025-03-12,GOOGL,166.58,167.6399,163.53,167.11,28372396
2025-03-13,GOOGL,166.035,166.13,162.11,162.76,31756214
2025-03-14,GOOGL,163.27,166.49,162.45,165.49,31995894
2025-03-17,GOOGL,165.03,166.3,163.67,164.29,31184335
2025-03-18,GOOGL,163.675,164.25,156.72,160.67,42074751
2025-03-19,GOOGL,161.76,165.87,161.0,163.89,34275582
2025-03-20,GOOGL,161.57,164.89,160.96,162.8,28138464
2025-03-21,GOOGL,161.205,164.24,160.8901,163.99,36625764
2025-03-24,GOOGL,167.065,168.32,165.14,167.68,30879129
2025-03-25,GOOGL,168.98,170.63,168.315,170.56,24174373
2025-03-26,GOOGL,169.0,169.61,164.84,165.06,28939326
2025-03-27,GOOGL,164.63,165.42,162.0,162.24,24508273
2025-03-28,GOOGL,160.49,161.82,153.63,154.33,48669335
2025-03-31,GOOGL,153.11,155.54,150.662,154.64,54603464
2025-04-01,GOOGL,153.62,158.1,153.62,157.07,30672899
2025-04-02,GOOGL,155.15,158.4052,154.7,157.04,25041730
2025-04-03,GOOGL,151.11,152.7799,150.39,150.72,46883371
2025-04-04,GOOGL,148.01,151.07,145.38,145.6,62259539
2025-04-07,GOOGL,141.55,152.85,140.53,146.75,76794136
2025-04-08,GOOGL,151.22,152.24,143.03,144.7,52200208
2025-04-09,GOOGL,144.415,159.55,143.905,158.71,70406232
2025-04-10,GOOGL,156.54,157.72,149.93,152.82,48021972
2025-04-11,GOOGL,152.9,157.67,152.82,157.14,33636239
2025-04-14,GOOGL,159.995,161.72,157.56,159.07,30332957
2025-04-15,GOOGL,159.125,159.65,155.21,156.31,27551534
2025-04-16,GOOGL,153.1,155.89,151.51,153.33,28187421
2025-04-17,GOOGL,154.29,154.68,148.5,151.16,33046576
2025-04-21,GOOGL,148.88,148.945,146.1,147.67,26049115
2025-04-22,GOOGL,148.89,152.19,148.54,151.47,26971774
2025-04-23,GOOGL,155.61,157.525,153.81,155.35,31128833
2025-04-24,GOOGL,156.15,159.59,155.79,159.28,45893951
2025-04-25,GOOGL,165.07,166.1,161.04,161.96,56033995
2025-04-28,GOOGL,162.425,163.15,158.6,160.61,29745782
2025-04-29,GOOGL,160.325,160.74,157.52,160.16,26808958
2025-04-30,GOOGL,157.975,159.27,155.4,158.8,34981059
2025-05-01,GOOGL,160.45,161.95,158.91,161.3,30203248
2025-05-02,GOOGL,163.405,164.97,161.87,164.03,25715005
2025-05-05,GOOGL,163.0,165.39,162.72,164.21,21341814
2025-05-06,GOOGL,162.17,164.8,161.19,163.23,21277210
2025-05-07,GOOGL,164.08,165.0,147.84,151.38,127747554
2025-05-08,GOOGL,155.0,155.93,152.9,154.28,57498692
2025-05-09,GOOGL,154.17,155.05,152.2,152.75,32435281
2025-05-12,GOOGL,157.485,159.1,156.25,158.46,44138818
2025-05-13,GOOGL,158.79,160.57,156.16,159.53,42382126
2025-05-14,GOOGL,159.96,167.0,159.61,165.37,48755869
2025-05-15,GOOGL,165.84,166.205,162.3732,163.96,33146669
2025-05-16,GOOGL,167.725,169.35,165.62,166.19,42846925
2025-05-19,GOOGL,164.51,166.64,164.22,166.54,30426097
2025-05-20,GOOGL,166.43,168.5,162.9,163.98,46607656
2025-05-21,GOOGL,163.69,173.14,163.56,168.56,73415956
2025-05-22,GOOGL,171.85,176.77,170.71,170.87,74864418
2025-05-23,GOOGL,169.055,169.96,167.89,168.47,35211439
2025-05-27,GOOGL,170.16,173.17,170.0,172.9,37995670
2025-05-28,GOOGL,173.16,175.265,171.9107,172.36,34783997
2025-05-29,GOOGL,174.0,174.4193,170.63,171.86,29373803
2025-05-30,GOOGL,171.35,172.205,167.44,171.74,52639911
2025-06-02,GOOGL,167.84,169.87,167.39,169.03,38612272
2025-06-03,GOOGL,167.49,168.475,165.28,166.18,45084903
2025-06-04,GOOGL,166.735,168.215,166.36,168.05,26900838
2025-06-05,GOOGL,170.34,170.93,167.59,168.21,36444564
2025-06-06,GOOGL,170.83,174.5,170.83,173.68,35731832
2025-06-09,GOOGL,174.54,176.47,174.37,176.09,28935906
2025-06-10,GOOGL,176.2,181.105,174.91,178.6,61766121
2025-06-11,GOOGL,179.77,180.37,176.75,177.35,31646757
2025-06-12,GOOGL,176.18,176.72,174.745,175.7,20941873
2025-06-13,GOOGL,172.44,177.13,172.385,174.67,27663107
2025-06-16,GOOGL,174.73,176.94,174.65,176.77,27389208
2025-06-17,GOOGL,175.7,177.3648,174.58,175.95,24973043
2025-06-18,GOOGL,176.01,176.56,173.2,173.32,28707524
2025-06-20,GOOGL,173.945,174.34,165.46,166.64,75659917
2025-06-23,GOOGL,166.27,167.34,162.0,165.19,57670985
2025-06-24,GOOGL,166.92,168.22,166.13,166.77,40524312
2025-06-25,GOOGL,167.63,172.36,167.55,170.68,35478989
2025-06-26,GOOGL,172.43,173.69,169.94,173.54,31796690
2025-06-27,GOOGL,173.54,178.68,171.73,178.53,108140200
2025-06-30,GOOGL,180.78,181.23,174.58,176.23,63378856
2025-07-01,GOOGL,175.735,176.09,173.53,175.84,35904526
2025-07-02,GOOGL,175.54,178.86,175.07,178.64,29128947
2025-07-03,GOOGL,178.5,179.67,177.05,179.53,21689729
2025-07-07,GOOGL,179.06,179.297,175.68,176.79,34175648
2025-07-08,GOOGL,177.85,177.95,172.81,174.36,40442535
2025-07-09,GOOGL,175.25,179.44,172.77,176.62,43025594
2025-07-10,GOOGL,175.63,178.429,174.38,177.62,29252386
2025-07-11,GOOGL,176.785,181.43,176.48,180.19,34282922
2025-07-14,GOOGL,181.01,183.67,179.68,181.56,32536632
2025-07-15,GOOGL,182.65,184.22,181.6,182.0,33351754
2025-02-20,AMZN,224.775,225.13,221.81,222.88,30001665
2025-02-21,AMZN,223.28,223.31,214.74,216.58,55323850
2025-02-24,AMZN,217.45,217.715,212.42,212.71,42387585
2025-02-25,AMZN,211.63,213.34,204.16,212.8,58957977
2025-02-26,AMZN,214.94,218.16,213.09,214.35,39120603
2025-02-27,AMZN,218.35,219.97,208.37,208.74,40548571
2025-02-28,AMZN,208.65,212.62,206.99,212.28,51771737
2025-03-03,AMZN,213.352,214.01,202.55,205.02,42948447
2025-03-04,AMZN,200.11,206.8,197.432,203.8,60853084
2025-03-05,AMZN,204.8,209.98,203.26,208.36,38610085
2025-03-06,AMZN,204.4,205.77,198.3015,200.7,49863755
2025-03-07,AMZN,199.49,202.2653,192.53,199.25,59802821
2025-03-10,AMZN,195.6,196.73,190.85,194.54,61829231
2025-03-11,AMZN,193.9,200.18,193.4,196.59,54002880
2025-03-12,AMZN,200.72,201.52,195.29,198.89,43679284
2025-03-13,AMZN,198.165,198.8799,191.82,193.89,41270761
2025-03-14,AMZN,197.41,198.65,195.32,197.95,38096663
2025-03-17,AMZN,198.77,199.0,194.3247,195.74,47341752
2025-03-18,AMZN,192.52,194.0,189.38,192.82,40414867
2025-03-19,AMZN,193.38,195.965,191.96,195.54,39442878
2025-03-20,AMZN,193.07,199.32,192.3,194.95,38921113
2025-03-21,AMZN,192.9,196.99,192.52,196.21,60056917
2025-03-24,AMZN,200.0,203.64,199.95,203.26,41625365
2025-03-25,AMZN,203.595,206.21,203.22,205.71,31171161
2025-03-26,AMZN,205.835,206.01,199.925,201.13,32990973
2025-03-27,AMZN,200.89,203.79,199.2821,201.36,27317661
2025-03-28,AMZN,198.42,199.26,191.881,192.72,52548226
2025-03-31,AMZN,188.19,191.33,184.4,190.26,63547558
2025-04-01,AMZN,187.86,193.93,187.2,192.17,41267315
2025-04-02,AMZN,187.66,198.34,187.66,196.01,53679198
2025-04-03,AMZN,182.995,184.13,176.92,178.41,95553617
2025-04-04,AMZN,167.145,178.1436,166.0,171.0,123159359
2025-04-07,AMZN,162.0,183.4099,161.38,175.26,109327115
2025-04-08,AMZN,185.23,185.9,168.57,170.66,87710360
2025-04-09,AMZN,172.115,192.65,169.93,191.1,116804328
2025-04-10,AMZN,185.44,186.8692,175.8518,181.22,68302045
2025-04-11,AMZN,179.93,185.86,178.0,184.87,50594339
2025-04-14,AMZN,186.84,187.44,179.23,182.12,48002540
2025-04-15,AMZN,181.41,182.35,177.9331,179.59,43641952
2025-04-16,AMZN,176.29,179.1046,171.41,174.33,51875316
2025-04-17,AMZN,176.0,176.21,172.0,172.61,44726453
2025-04-21,AMZN,169.6,169.6,165.285,167.32,48126111
2025-04-22,AMZN,169.845,176.78,169.35,173.18,56607202
2025-04-23,AMZN,183.45,187.38,180.19,180.6,63470149
2025-04-24,AMZN,180.915,186.74,180.18,186.54,43763196
2025-04-25,AMZN,187.62,189.94,185.49,188.99,36414330
2025-04-28,AMZN,190.105,190.22,184.885,187.7,33224732
2025-04-29,AMZN,183.99,188.0158,183.68,187.39,41667255
2025-04-30,AMZN,182.17,185.05,178.85,184.42,55176543
2025-05-01,AMZN,190.63,191.8071,187.5,190.2,74265963
2025-05-02,AMZN,191.435,192.88,186.4,189.98,77903487
2025-05-05,AMZN,186.51,188.18,185.53,186.35,35217469
2025-05-06,AMZN,184.57,187.93,183.85,185.01,29314055
2025-05-07,AMZN,185.56,190.99,185.01,188.71,44002926
2025-05-08,AMZN,191.43,194.33,188.82,192.08,41043620
2025-05-09,AMZN,193.375,194.69,191.16,193.06,29663143
2025-05-12,AMZN,210.71,211.66,205.75,208.64,75205042
2025-05-13,AMZN,211.08,214.84,210.1,211.37,56193682
2025-05-14,AMZN,211.45,211.93,208.85,210.25,38492128
2025-05-15,AMZN,206.45,206.88,202.673,205.17,64347317
2025-05-16,AMZN,206.85,206.85,204.374,205.59,43318478
2025-05-19,AMZN,201.645,206.62,201.26,206.16,34314810
2025-05-20,AMZN,204.628,205.5899,202.65,204.07,29470373
2025-05-21,AMZN,201.61,203.455,200.06,201.12,42460924
2025-05-22,AMZN,201.38,205.76,200.16,203.1,38938882
2025-05-23,AMZN,198.9,202.37,197.85,200.99,33393545
2025-05-27,AMZN,203.085,206.69,202.19,206.02,34892044
2025-05-28,AMZN,205.915,207.66,204.41,204.72,28549753
2025-05-29,AMZN,208.025,208.81,204.23,205.7,34700005
2025-05-30,AMZN,204.84,205.99,201.695,205.01,51679406
2025-06-02,AMZN,204.98,207.0,202.68,206.65,29113319
2025-06-03,AMZN,207.105,208.9469,205.03,205.71,33139121
2025-06-04,AMZN,206.55,208.18,205.18,207.23,29915592
2025-06-05,AMZN,209.55,212.81,207.56,207.91,51979243
2025-06-06,AMZN,212.4,213.8699,210.5,213.57,39832500
2025-06-09,AMZN,214.75,217.85,212.88,216.98,38102502
2025-06-10,AMZN,216.78,217.69,214.15,217.61,31303317
2025-06-11,AMZN,217.41,218.4,212.89,213.2,39325981
2025-06-12,AMZN,211.78,213.58,211.33,213.24,27639991
2025-06-13,AMZN,209.96,214.05,209.62,212.1,29337763
2025-06-16,AMZN,212.31,217.06,211.6,216.1,33284158
2025-06-17,AMZN,215.195,217.41,214.56,214.82,32086262
2025-06-18,AMZN,215.09,217.96,212.34,212.52,44360509
2025-06-20,AMZN,214.68,214.89,208.2709,209.69,75350733
2025-06-23,AMZN,209.79,210.39,207.3101,208.47,37311725
2025-06-24,AMZN,212.135,214.34,211.045,212.77,38378757
2025-06-25,AMZN,214.615,216.03,211.11,211.99,31755698
2025-06-26,AMZN,213.12,218.035,212.01,217.12,50480814
2025-06-27,AMZN,219.92,223.3,216.74,223.3,119217138
2025-06-30,AMZN,223.52,223.82,219.12,219.39,58887780
2025-07-01,AMZN,219.5,221.875,217.93,220.46,39256830
2025-07-02,AMZN,219.73,221.6,219.06,219.92,30894178
2025-07-03,AMZN,221.82,224.01,221.36,223.41,29632353
2025-07-07,AMZN,223.0,224.29,222.37,223.47,36604139
2025-07-08,AMZN,223.915,224.0,218.43,219.36,45691987
2025-07-09,AMZN,221.07,224.29,220.47,222.54,38155121
2025-07-10,AMZN,221.55,222.79,219.7,222.26,30370591
2025-07-11,AMZN,223.58,226.6799,222.37,225.02,50518307
2025-07-14,AMZN,225.07,226.66,224.24,225.69,35702597
2025-07-15,AMZN,226.01,227.27,225.455,226.35,34828355
2025-02-20,TSLA,361.51,362.3,348.0,354.4,45965354
2025-02-21,TSLA,353.44,354.98,334.42,337.8,74058648
2025-02-24,TSLA,338.14,342.3973,324.7,330.53,76052321
2025-02-25,TSLA,327.025,328.89,297.2512,302.8,134228777
2025-02-26,TSLA,303.715,309.0,288.04,290.8,100118276
2025-02-27,TSLA,291.16,297.23,280.88,281.95,101748197
2025-02-28,TSLA,279.5,293.88,273.6,292.98,115696968
2025-03-03,TSLA,300.34,303.94,277.3,284.65,115551414
2025-03-04,TSLA,270.93,284.35,261.8401,272.04,126706623
2025-03-05,TSLA,272.92,279.55,267.71,279.1,94042913
2025-03-06,TSLA,272.06,272.65,260.02,263.45,98451566
2025-03-07,TSLA,259.32,266.2499,250.73,262.67,102369640
2025-03-10,TSLA,252.54,253.37,220.0,222.15,185037825
2025-03-11,TSLA,225.305,237.0649,217.02,230.58,174896415
2025-03-12,TSLA,247.22,251.84,241.1,248.09,142215681
2025-03-13,TSLA,248.125,248.29,232.6,240.68,114813525
2025-03-14,TSLA,247.31,251.58,240.73,249.98,100242264
2025-03-17,TSLA,245.055,245.4,232.8,238.01,111900565
2025-03-18,TSLA,228.155,230.1,222.28,225.31,111477636
2025-03-19,TSLA,231.61,241.41,229.201,235.86,111993753
2025-03-20,TSLA,233.345,238.0,230.0501,236.26,99028270
2025-03-21,TSLA,234.985,249.52,234.55,248.71,132728684
2025-03-24,TSLA,258.075,278.64,256.33,278.39,169079865
2025-03-25,TSLA,283.6,288.2,271.28,288.14,150361538
2025-03-26,TSLA,282.66,284.9,266.51,272.06,156254441
2025-03-27,TSLA,272.48,291.85,271.8216,273.13,162572146
2025-03-28,TSLA,275.575,276.1,260.57,263.55,123809389
2025-03-31,TSLA,249.31,260.56,243.3601,259.16,134008936
2025-04-01,TSLA,263.8,277.45,259.25,268.46,146486911
2025-04-02,TSLA,254.6,284.99,251.27,282.76,212787817
