Date,Symbol,Open,High,Low,Close,Volume
2025-04-25,NVDA,106.8500,111.9200,105.7300,111.0100,251064672
2025-04-28,NVDA,109.6900,110.3699,106.0200,108.7300,207708479
2025-04-29,NVDA,107.6700,110.1999,107.4400,109.0200,170444263
2025-04-30,NVDA,104.4700,108.9200,104.0800,108.9200,235044611
2025-05-01,NVDA,113.0800,114.9400,111.3000,111.6100,236121507
2025-05-02,NVDA,114.1800,115.4000,113.3700,114.5000,190194778
2025-05-05,NVDA,112.9050,114.6650,112.6600,113.8200,133163241
2025-05-06,NVDA,111.4800,114.7400,110.8220,113.5400,158525621
2025-05-07,NVDA,113.0450,117.6800,112.2818,117.0600,207827821
2025-05-08,NVDA,118.2500,118.6800,115.8500,117.3700,198428122
2025-05-09,NVDA,117.3500,118.2300,115.2100,116.6500,132972189
2025-05-12,NVDA,121.9700,123.0000,120.2800,123.0000,225023345
2025-05-13,NVDA,124.9800,131.2189,124.4700,129.9300,330430105
2025-05-14,NVDA,133.1950,135.4350,131.6800,135.3400,281180830
2025-05-15,NVDA,134.2950,136.3000,132.6600,134.8300,226632563
2025-05-16,NVDA,136.2200,136.3500,133.4600,135.4000,226542451
2025-05-19,NVDA,132.3900,135.8700,132.3900,135.5700,193154571
2025-05-20,NVDA,134.2900,134.5800,132.6200,134.3800,161514247
2025-05-21,NVDA,133.0600,137.4000,130.5900,131.8000,270608738
2025-05-22,NVDA,132.2300,134.2500,131.5500,132.8300,187343954
2025-05-23,NVDA,130.0000,132.6800,129.1600,131.2900,198821324
2025-05-27,NVDA,134.1500,135.6600,133.3100,135.5000,192953613
2025-05-28,NVDA,136.0250,137.2500,134.7900,134.8100,304021146
2025-05-29,NVDA,142.2450,143.4900,137.9100,139.1900,370615167
2025-05-30,NVDA,138.7150,139.6200,132.9200,135.1300,333170851
2025-06-02,NVDA,135.4900,138.1200,135.4000,137.3800,197663116
2025-06-03,NVDA,138.7800,142.0000,137.9500,141.2200,225578783
2025-06-04,NVDA,142.1900,142.3900,139.5450,141.9200,167120819
2025-06-05,NVDA,142.1700,144.0000,138.8300,139.9900,232410759
2025-06-06,NVDA,142.5100,143.2700,141.5100,141.7200,153986153
2025-06-09,NVDA,143.1900,145.0000,141.9400,142.6300,185114494
2025-06-10,NVDA,142.6900,144.2900,141.5250,143.9600,155881897
2025-06-11,NVDA,144.6100,144.9900,141.8700,142.8300,167694044
2025-06-12,NVDA,141.9700,145.0000,141.8500,145.0000,162364991
2025-06-13,NVDA,142.4800,143.5800,140.8550,141.9700,180820565
2025-06-16,NVDA,143.3450,146.1750,143.2001,144.6900,183133666
2025-06-17,NVDA,144.4900,145.2200,143.7800,144.1200,139108000
2025-06-18,NVDA,144.0050,145.6500,143.1200,145.4800,161494121
2025-06-20,NVDA,145.4500,146.2000,142.6500,143.8500,242956157
2025-06-23,NVDA,142.5000,144.7800,142.0300,144.1700,154308941
2025-06-24,NVDA,145.5600,147.9600,145.5000,147.9000,187566121
2025-06-25,NVDA,149.2700,154.4500,149.2600,154.3100,269146471
2025-06-26,NVDA,155.9750,156.7150,154.0000,155.0200,198145746
2025-06-27,NVDA,156.0400,158.7100,155.2550,157.7500,263234539
2025-06-30,NVDA,158.4000,158.6600,155.9600,157.9900,194580316
2025-07-01,NVDA,156.2900,157.2000,151.4900,153.3000,213143621
2025-07-02,NVDA,152.9800,157.6000,152.9700,157.2500,171224111
2025-07-03,NVDA,158.3700,160.9800,157.7700,159.3400,143716055
2025-07-07,NVDA,158.2000,159.3100,157.3420,158.2400,140138975
2025-07-08,NVDA,159.3300,160.2200,158.3900,160.0000,138133025
2025-07-09,NVDA,161.2200,164.4200,161.1600,162.8800,183656443
2025-07-10,NVDA,164.3200,164.5000,161.6100,164.1000,167704075
2025-07-11,NVDA,163.7150,167.8900,163.4700,164.9200,193633263
2025-07-14,NVDA,165.3700,165.4900,162.0200,164.0700,136975754
2025-07-15,NVDA,171.1500,172.4000,169.1982,170.7000,229778768
